time,control,rewards,presence,x,y,vx,vy
10.879334926605225,1.0,0.8,1.0,182.816650390625,0.0,20.0,0.0
10.879334926605225,1.0,0.8,1.0,294.6104431152344,8.0,20.0,0.0
10.879334926605225,1.0,0.8,1.0,321.2754821777344,4.0,20.0,0.0
10.879334926605225,1.0,0.8,1.0,352.4015197753906,0.0,20.0,0.0
10.879334926605225,1.0,0.8,1.0,383.5973205566406,0.0,20.0,0.0
10.879334926605225,1.0,0.8,1.0,410.3760986328125,8.0,20.0,0.0
10.879334926605225,1.0,0.8,1.0,440.4392395019531,4.0,20.0,0.0
10.879334926605225,1.0,0.8,1.0,468.0194396972656,8.0,20.0,0.0
10.879334926605225,1.0,0.8,1.0,498.8426513671875,8.0,20.0,0.0
10.879334926605225,1.0,0.8,1.0,529.69970703125,0.0,20.0,0.0
11.08706259727478,1.0,1.6,1.0,186.816650390625,0.0,20.0,0.0
11.08706259727478,1.0,1.6,1.0,298.6104431152344,8.0,20.0,0.0
11.08706259727478,1.0,1.6,1.0,325.9421691894531,4.0,25.0,0.0
11.08706259727478,1.0,1.6,1.0,356.4015197753906,0.0,20.0,0.0
11.08706259727478,1.0,1.6,1.0,387.5973205566406,0.0,20.0,0.0
11.08706259727478,1.0,1.6,1.0,414.3760986328125,8.0,20.0,0.0
11.08706259727478,1.0,1.6,1.0,445.10589599609375,4.0,25.0,0.0
11.08706259727478,1.0,1.6,1.0,472.0194396972656,8.0,20.0,0.0
11.08706259727478,1.0,1.6,1.0,502.8426513671875,8.0,20.0,0.0
11.08706259727478,1.0,1.6,1.0,533.69970703125,0.0,20.0,0.0
11.27673625946045,1.0,2.4000000000000004,1.0,190.816650390625,0.0,20.0,0.0
11.27673625946045,1.0,2.4000000000000004,1.0,303.277099609375,8.0,25.0,0.0
11.27673625946045,1.0,2.4000000000000004,1.0,330.9421691894531,4.0,25.0,0.0
11.27673625946045,1.0,2.4000000000000004,1.0,361.06817626953125,0.0,25.0,0.0
11.27673625946045,1.0,2.4000000000000004,1.0,392.2640075683594,0.0,25.0,0.0
11.27673625946045,1.0,2.4000000000000004,1.0,419.04278564453125,8.0,25.0,0.0
11.27673625946045,1.0,2.4000000000000004,1.0,450.10589599609375,4.0,25.0,0.0
11.27673625946045,1.0,2.4000000000000004,1.0,476.68609619140625,8.0,25.0,0.0
11.27673625946045,1.0,2.4000000000000004,1.0,507.5093078613281,8.0,25.0,0.0
11.27673625946045,1.0,2.4000000000000004,1.0,538.3663330078125,0.0,25.0,0.0
11.476335287094116,1.0,3.2,1.0,194.816650390625,0.0,20.0,0.0
11.476335287094116,1.0,3.2,1.0,308.277099609375,8.0,25.0,0.0
11.476335287094116,1.0,3.2,1.0,335.9421691894531,4.0,25.0,0.0
11.476335287094116,1.0,3.2,1.0,366.06817626953125,0.0,25.0,0.0
11.476335287094116,1.0,3.2,1.0,397.2640075683594,0.0,25.0,0.0
11.476335287094116,1.0,3.2,1.0,424.04278564453125,8.0,25.0,0.0
11.476335287094116,1.0,3.2,1.0,455.10589599609375,4.0,25.0,0.0
11.476335287094116,1.0,3.2,1.0,481.68609619140625,8.0,25.0,0.0
11.476335287094116,1.0,3.2,1.0,512.5093383789062,8.0,25.0,0.0
11.476335287094116,1.0,3.2,1.0,543.3663330078125,0.0,25.0,0.0
11.684434413909912,1.0,4.0,1.0,198.816650390625,0.0,20.0,0.0
11.684434413909912,1.0,4.0,1.0,312.6104431152344,8.0,20.0,0.0
11.684434413909912,1.0,4.0,1.0,340.9421691894531,4.0,25.0,0.0
11.684434413909912,1.0,4.0,1.0,370.4015197753906,0.0,20.0,0.0
11.684434413909912,1.0,4.0,1.0,401.5973205566406,0.0,20.0,0.0
11.684434413909912,1.0,4.0,1.0,428.3760986328125,8.0,20.0,0.0
11.684434413909912,1.0,4.0,1.0,460.10589599609375,4.0,25.0,0.0
11.684434413909912,1.0,4.0,1.0,486.0194396972656,8.0,20.0,0.0
11.684434413909912,1.0,4.0,1.0,516.8426513671875,8.0,20.0,0.0
11.684434413909912,1.0,4.0,1.0,547.69970703125,0.0,20.0,0.0
11.87426209449768,1.0,4.8,1.0,202.816650390625,0.0,20.0,0.0
11.87426209449768,1.0,4.8,1.0,316.6104431152344,8.0,20.0,0.0
11.87426209449768,1.0,4.8,1.0,345.9421691894531,4.0,25.0,0.0
11.87426209449768,1.0,4.8,1.0,374.4015197753906,0.0,20.0,0.0
11.87426209449768,1.0,4.8,1.0,405.5973205566406,0.0,20.0,0.0
11.87426209449768,1.0,4.8,1.0,432.3760986328125,8.0,20.0,0.0
11.87426209449768,1.0,4.8,1.0,465.10589599609375,4.0,25.0,0.0
11.87426209449768,1.0,4.8,1.0,490.0194396972656,8.0,20.0,0.0
11.87426209449768,1.0,4.8,1.0,520.8426513671875,8.0,20.0,0.0
11.87426209449768,1.0,4.8,1.0,551.69970703125,0.0,20.0,0.0
12.07276463508606,1.0,5.6,1.0,206.816650390625,0.0,20.0,0.0
12.07276463508606,1.0,5.6,1.0,320.6104431152344,8.0,20.0,0.0
12.07276463508606,1.0,5.6,1.0,350.9421691894531,4.0,25.0,0.0
12.07276463508606,1.0,5.6,1.0,378.4015197753906,0.0,20.0,0.0
12.07276463508606,1.0,5.6,1.0,409.5973205566406,0.0,20.0,0.0
12.07276463508606,1.0,5.6,1.0,436.3760986328125,8.0,20.0,0.0
12.07276463508606,1.0,5.6,1.0,470.10589599609375,4.0,25.0,0.0
12.07276463508606,1.0,5.6,1.0,494.0194396972656,8.0,20.0,0.0
12.07276463508606,1.0,5.6,1.0,524.8426513671875,8.0,20.0,0.0
12.07276463508606,1.0,5.6,1.0,555.69970703125,0.0,20.0,0.0
12.271881818771362,1.0,6.3999999999999995,1.0,210.816650390625,0.0,20.0,0.0
12.271881818771362,1.0,6.3999999999999995,1.0,324.6104431152344,8.0,20.0,0.0
12.271881818771362,1.0,6.3999999999999995,1.0,355.9421691894531,4.0,25.0,0.0
12.271881818771362,1.0,6.3999999999999995,1.0,382.4015197753906,0.0,20.0,0.0
12.271881818771362,1.0,6.3999999999999995,1.0,413.5973205566406,0.0,20.0,0.0
12.271881818771362,1.0,6.3999999999999995,1.0,440.3760986328125,8.0,20.0,0.0
12.271881818771362,1.0,6.3999999999999995,1.0,475.10589599609375,4.0,25.0,0.0
12.271881818771362,1.0,6.3999999999999995,1.0,498.0194396972656,8.0,20.0,0.0
12.271881818771362,1.0,6.3999999999999995,1.0,528.8426513671875,8.0,20.0,0.0
12.271881818771362,1.0,6.3999999999999995,1.0,559.69970703125,0.0,20.0,0.0
12.480504035949707,1.0,7.199999999999999,1.0,214.816650390625,0.0,20.0,0.0
12.480504035949707,1.0,7.199999999999999,1.0,329.277099609375,8.0,25.0,0.0
12.480504035949707,1.0,7.199999999999999,1.0,360.9421691894531,4.0,25.0,0.0
12.480504035949707,1.0,7.199999999999999,1.0,386.4015197753906,0.0,20.0,0.0
12.480504035949707,1.0,7.199999999999999,1.0,417.5973205566406,0.0,20.0,0.0
12.480504035949707,1.0,7.199999999999999,1.0,445.04278564453125,8.0,25.0,0.0
12.480504035949707,1.0,7.199999999999999,1.0,480.10589599609375,4.0,25.0,0.0
12.480504035949707,1.0,7.199999999999999,1.0,502.68609619140625,8.0,25.0,0.0
12.480504035949707,1.0,7.199999999999999,1.0,533.5093383789062,8.0,25.0,0.0
12.480504035949707,1.0,7.199999999999999,1.0,563.69970703125,0.0,20.0,0.0
12.681130647659302,1.0,7.999999999999999,1.0,218.816650390625,0.0,20.0,0.0
12.681130647659302,1.0,7.999999999999999,1.0,334.277099609375,8.0,25.0,0.0
12.681130647659302,1.0,7.999999999999999,1.0,365.9421691894531,4.0,25.0,0.0
12.681130647659302,1.0,7.999999999999999,1.0,390.4015197753906,0.0,20.0,0.0
12.681130647659302,1.0,7.999999999999999,1.0,421.5973205566406,0.0,20.0,0.0
12.681130647659302,1.0,7.999999999999999,1.0,450.04278564453125,8.0,25.0,0.0
12.681130647659302,1.0,7.999999999999999,1.0,485.10589599609375,4.0,25.0,0.0
12.681130647659302,1.0,7.999999999999999,1.0,507.68609619140625,8.0,25.0,0.0
12.681130647659302,1.0,7.999999999999999,1.0,538.5093383789062,8.0,25.0,0.0
12.681130647659302,1.0,7.999999999999999,1.0,567.69970703125,0.0,20.0,0.0
12.880237340927124,1.0,8.799999999999999,1.0,222.816650390625,0.0,20.0,0.0
12.880237340927124,1.0,8.799999999999999,1.0,338.6104431152344,8.0,20.0,0.0
12.880237340927124,1.0,8.799999999999999,1.0,370.9421691894531,4.0,25.0,0.0
12.880237340927124,1.0,8.799999999999999,1.0,394.4015197753906,0.0,20.0,0.0
