time,control,rewards,presence,x,y,vx,vy
393.4154326915741,1.0,0.8,1.0,176.6790313720703,0.0,20.0,0.0
393.4154326915741,1.0,0.8,1.0,295.420166015625,8.0,20.0,0.0
393.4154326915741,1.0,0.8,1.0,324.0108642578125,0.0,20.0,0.0
393.4154326915741,1.0,0.8,1.0,355.5743713378906,4.0,20.0,0.0
393.4154326915741,1.0,0.8,1.0,383.3498229980469,8.0,20.0,0.0
393.4154326915741,1.0,0.8,1.0,410.79718017578125,4.0,20.0,0.0
393.4154326915741,1.0,0.8,1.0,439.7059020996094,8.0,20.0,0.0
393.4154326915741,1.0,0.8,1.0,471.82012939453125,8.0,20.0,0.0
393.4154326915741,1.0,0.8,1.0,503.9522705078125,4.0,20.0,0.0
393.4154326915741,1.0,0.8,1.0,531.3525390625,4.0,20.0,0.0
393.61297369003296,1.0,1.6,1.0,180.6790313720703,0.0,20.0,0.0
393.61297369003296,1.0,1.6,1.0,299.420166015625,8.0,20.0,0.0
393.61297369003296,1.0,1.6,1.0,328.0108642578125,0.0,20.0,0.0
393.61297369003296,1.0,1.6,1.0,359.5743713378906,4.0,20.0,0.0
393.61297369003296,1.0,1.6,1.0,387.3498229980469,8.0,20.0,0.0
393.61297369003296,1.0,1.6,1.0,414.79718017578125,4.0,20.0,0.0
393.61297369003296,1.0,1.6,1.0,443.7059020996094,8.0,20.0,0.0
393.61297369003296,1.0,1.6,1.0,475.82012939453125,8.0,20.0,0.0
393.61297369003296,1.0,1.6,1.0,507.9522705078125,4.0,20.0,0.0
393.61297369003296,1.0,1.6,1.0,535.3525390625,4.0,20.0,0.0
393.80218291282654,3.0,3.3999999999999995,1.0,185.345703125,0.0,30.0,0.0
393.80218291282654,3.0,3.3999999999999995,1.0,303.420166015625,8.0,20.0,0.0
393.80218291282654,3.0,3.3999999999999995,1.0,332.0108642578125,0.0,20.0,0.0
393.80218291282654,3.0,3.3999999999999995,1.0,363.5743713378906,4.0,20.0,0.0
393.80218291282654,3.0,3.3999999999999995,1.0,391.3498229980469,8.0,20.0,0.0
393.80218291282654,3.0,3.3999999999999995,1.0,418.79718017578125,4.0,20.0,0.0
393.80218291282654,3.0,3.3999999999999995,1.0,447.7059020996094,8.0,20.0,0.0
393.80218291282654,3.0,3.3999999999999995,1.0,479.82012939453125,8.0,20.0,0.0
393.80218291282654,3.0,3.3999999999999995,1.0,511.9522705078125,4.0,20.0,0.0
393.80218291282654,3.0,3.3999999999999995,1.0,539.3525390625,4.0,20.0,0.0
394.0023081302643,3.0,6.6,1.0,192.0123748779297,0.0,40.0,0.0
394.0023081302643,3.0,6.6,1.0,307.420166015625,8.0,20.0,0.0
394.0023081302643,3.0,6.6,1.0,336.0108642578125,0.0,20.0,0.0
394.0023081302643,3.0,6.6,1.0,367.5743713378906,4.0,20.0,0.0
394.0023081302643,3.0,6.6,1.0,395.3498229980469,8.0,20.0,0.0
394.0023081302643,3.0,6.6,1.0,422.79718017578125,4.0,20.0,0.0
394.0023081302643,3.0,6.6,1.0,451.7059020996094,8.0,20.0,0.0
394.0023081302643,3.0,6.6,1.0,483.82012939453125,8.0,20.0,0.0
394.0023081302643,3.0,6.6,1.0,515.9522705078125,4.0,20.0,0.0
394.0023081302643,3.0,6.6,1.0,543.3525390625,4.0,20.0,0.0
394.2011024951935,3.0,11.600000000000001,1.0,200.6790313720703,0.0,50.0,0.0
394.2011024951935,3.0,11.600000000000001,1.0,311.420166015625,8.0,20.0,0.0
394.2011024951935,3.0,11.600000000000001,1.0,340.0108642578125,0.0,20.0,0.0
394.2011024951935,3.0,11.600000000000001,1.0,371.5743713378906,4.0,20.0,0.0
394.2011024951935,3.0,11.600000000000001,1.0,399.3498229980469,8.0,20.0,0.0
394.2011024951935,3.0,11.600000000000001,1.0,426.79718017578125,4.0,20.0,0.0
394.2011024951935,3.0,11.600000000000001,1.0,455.7059020996094,8.0,20.0,0.0
394.2011024951935,3.0,11.600000000000001,1.0,487.82012939453125,8.0,20.0,0.0
394.2011024951935,3.0,11.600000000000001,1.0,519.9522705078125,4.0,20.0,0.0
394.2011024951935,3.0,11.600000000000001,1.0,547.3525390625,4.0,20.0,0.0
394.409059047699,3.0,18.800000000000004,1.0,211.345703125,0.0,60.0,0.0
394.409059047699,3.0,18.800000000000004,1.0,315.420166015625,8.0,20.0,0.0
394.409059047699,3.0,18.800000000000004,1.0,344.0108642578125,0.0,20.0,0.0
394.409059047699,3.0,18.800000000000004,1.0,375.5743713378906,4.0,20.0,0.0
394.409059047699,3.0,18.800000000000004,1.0,403.3498229980469,8.0,20.0,0.0
