time,control,rewards,presence,x,y,vx,vy
104.3727035522461,1.0,0.8,1.0,183.64378356933594,0.0,20.0,0.0
104.3727035522461,1.0,0.8,1.0,296.3690490722656,4.0,20.0,0.0
104.3727035522461,1.0,0.8,1.0,325.2781982421875,4.0,20.0,0.0
104.3727035522461,1.0,0.8,1.0,355.60693359375,8.0,20.0,0.0
104.3727035522461,1.0,0.8,1.0,382.29779052734375,8.0,20.0,0.0
104.3727035522461,1.0,0.8,1.0,410.8745422363281,4.0,20.0,0.0
104.3727035522461,1.0,0.8,1.0,441.53753662109375,8.0,20.0,0.0
104.3727035522461,1.0,0.8,1.0,473.49114990234375,4.0,20.0,0.0
104.3727035522461,1.0,0.8,1.0,501.7144775390625,0.0,20.0,0.0
104.3727035522461,1.0,0.8,1.0,528.2348022460938,4.0,20.0,0.0
104.58326411247253,3.0,2.5999999999999996,1.0,188.31045532226562,0.0,30.0,0.0
104.58326411247253,3.0,2.5999999999999996,1.0,300.3690490722656,4.0,20.0,0.0
104.58326411247253,3.0,2.5999999999999996,1.0,329.2781982421875,4.0,20.0,0.0
104.58326411247253,3.0,2.5999999999999996,1.0,359.60693359375,8.0,20.0,0.0
104.58326411247253,3.0,2.5999999999999996,1.0,386.29779052734375,8.0,20.0,0.0
104.58326411247253,3.0,2.5999999999999996,1.0,414.8745422363281,4.0,20.0,0.0
104.58326411247253,3.0,2.5999999999999996,1.0,445.53753662109375,8.0,20.0,0.0
104.58326411247253,3.0,2.5999999999999996,1.0,477.49114990234375,4.0,20.0,0.0
104.58326411247253,3.0,2.5999999999999996,1.0,505.7144775390625,0.0,20.0,0.0
104.58326411247253,3.0,2.5999999999999996,1.0,532.2348022460938,4.0,20.0,0.0
104.7779769897461,1.0,4.3999999999999995,1.0,194.31045532226562,0.0,30.0,0.0
104.7779769897461,1.0,4.3999999999999995,1.0,304.3690490722656,4.0,20.0,0.0
104.7779769897461,1.0,4.3999999999999995,1.0,333.2781982421875,4.0,20.0,0.0
104.7779769897461,1.0,4.3999999999999995,1.0,363.60693359375,8.0,20.0,0.0
104.7779769897461,1.0,4.3999999999999995,1.0,390.29779052734375,8.0,20.0,0.0
104.7779769897461,1.0,4.3999999999999995,1.0,418.8745422363281,4.0,20.0,0.0
104.7779769897461,1.0,4.3999999999999995,1.0,449.53753662109375,8.0,20.0,0.0
104.7779769897461,1.0,4.3999999999999995,1.0,481.49114990234375,4.0,20.0,0.0
104.7779769897461,1.0,4.3999999999999995,1.0,509.7144775390625,0.0,20.0,0.0
104.7779769897461,1.0,4.3999999999999995,1.0,536.2348022460938,4.0,20.0,0.0
104.97376227378845,1.0,6.199999999999999,1.0,200.31045532226562,0.0,30.0,0.0
104.97376227378845,1.0,6.199999999999999,1.0,308.3690490722656,4.0,20.0,0.0
104.97376227378845,1.0,6.199999999999999,1.0,337.2781982421875,4.0,20.0,0.0
104.97376227378845,1.0,6.199999999999999,1.0,367.60693359375,8.0,20.0,0.0
104.97376227378845,1.0,6.199999999999999,1.0,394.29779052734375,8.0,20.0,0.0
104.97376227378845,1.0,6.199999999999999,1.0,422.8745422363281,4.0,20.0,0.0
104.97376227378845,1.0,6.199999999999999,1.0,453.53753662109375,8.0,20.0,0.0
104.97376227378845,1.0,6.199999999999999,1.0,485.49114990234375,4.0,20.0,0.0
104.97376227378845,1.0,6.199999999999999,1.0,513.7144775390625,0.0,20.0,0.0
104.97376227378845,1.0,6.199999999999999,1.0,540.2348022460938,4.0,20.0,0.0
105.16655278205872,1.0,7.999999999999999,1.0,206.31045532226562,0.0,30.0,0.0
105.16655278205872,1.0,7.999999999999999,1.0,312.3690490722656,4.0,20.0,0.0
105.16655278205872,1.0,7.999999999999999,1.0,341.2781982421875,4.0,20.0,0.0
105.16655278205872,1.0,7.999999999999999,1.0,371.60693359375,8.0,20.0,0.0
105.16655278205872,1.0,7.999999999999999,1.0,398.29779052734375,8.0,20.0,0.0
105.16655278205872,1.0,7.999999999999999,1.0,426.8745422363281,4.0,20.0,0.0
105.16655278205872,1.0,7.999999999999999,1.0,457.53753662109375,8.0,20.0,0.0
105.16655278205872,1.0,7.999999999999999,1.0,489.49114990234375,4.0,20.0,0.0
105.16655278205872,1.0,7.999999999999999,1.0,517.7144775390625,0.0,20.0,0.0
105.16655278205872,1.0,7.999999999999999,1.0,544.2348022460938,4.0,20.0,0.0
105.36463832855225,1.0,9.799999999999999,1.0,212.31045532226562,0.0,30.0,0.0
105.36463832855225,1.0,9.799999999999999,1.0,316.3690490722656,4.0,20.0,0.0
105.36463832855225,1.0,9.799999999999999,1.0,345.2781982421875,4.0,20.0,0.0
105.36463832855225,1.0,9.799999999999999,1.0,375.60693359375,8.0,20.0,0.0
105.36463832855225,1.0,9.799999999999999,1.0,402.29779052734375,8.0,20.0,0.0
105.36463832855225,1.0,9.799999999999999,1.0,430.8745422363281,4.0,20.0,0.0
105.36463832855225,1.0,9.799999999999999,1.0,461.53753662109375,8.0,20.0,0.0
105.36463832855225,1.0,9.799999999999999,1.0,493.49114990234375,4.0,20.0,0.0
105.36463832855225,1.0,9.799999999999999,1.0,521.7144775390625,0.0,20.0,0.0
105.36463832855225,1.0,9.799999999999999,1.0,548.2348022460938,4.0,20.0,0.0
105.57310223579407,1.0,11.599999999999998,1.0,218.31045532226562,0.0,30.0,0.0
105.57310223579407,1.0,11.599999999999998,1.0,320.3690490722656,4.0,20.0,0.0
